,dataset,label,count
941,HCP,rh.Yeo2011_7NetworksConfidence_N1000,1
942,HCP,rh.Yeo2011_7Networks_N1000,1
943,HCP,rh.Yeo_Brainmap_10Comp_PrActGivenComp,1
944,HCP,rh.BA3b_exvivo.thresh,1
945,HCP,rh.Yeo_Brainmap_10to14Comp_Flexibility,1
946,HCP,lh.Yeo2011_17Networks_N1000,1
947,HCP,rh.perirhinal_exvivo,1
948,HCP,lh.oasis.chubs,1
949,HCP,rh.Yeo_Brainmap_11Comp_PrActGivenComp,1
950,HCP,rh.Yeo_Brainmap_12Comp_PrActGivenComp,1
951,HCP,rh.Yeo_Brainmap_13Comp_PrActGivenComp,1
952,HCP,rh.Yeo_Brainmap_14Comp_PrActGivenComp,1
953,HCP,rh.aparc.a2005s,1
954,HCP,rh.entorhinal_exvivo.thresh,1
955,HCP,rh.oasis.chubs,1
956,HCP,rh.oasis.chubs.ifc,1
957,HCP,rh.oasis.chubs.ipc,1
958,HCP,rh.oasis.chubs.ips,1
959,HCP,rh.oasis.chubs.lateraltemporal,1
960,HCP,rh.oasis.chubs.medialpfc,1
961,HCP,rh.oasis.chubs.mtl,1
962,HCP,rh.oasis.chubs.retrosplenial,1
963,HCP,rh.oasis.chubs.tp,1
964,HCP,100206_lh,1
965,HCP,rh.test,1
966,HCP,rh.OTS,1
967,HCP,rh.mfs,1
968,HCP,rh.CoS,1
969,HCP,rh.test_5,1
970,HCP,rh.test_30,1
971,HCP,rh.test_2,1
972,HCP,rh.test_10,1
973,HCP,rh.face_neurosynth,1
974,HCP,rh.reading_neurosynth,1
975,HCP,rh.letter_neurosynth,1
976,HCP,rh.place_neurosynth,1
977,HCP,rh.face-place,1
978,HCP,rh.face-place-reading,1
979,HCP,rh.faces-other_cat,1
980,HCP,rh.mFUS_0,1
981,HCP,rh.pFUS_0,1
982,HCP,rh.mFUS_25,1
983,HCP,rh.pFUS_25,1
984,HCP,rh.mFUS_50,1
985,HCP,rh.pFUS_50,1
986,HCP,rh.face_neurosynth_99,1
987,HCP,rh.HCP_MPM_FFA_10_rh,1
988,HCP,rh.HCP_MPM_FFA_25_rh,1
989,HCP,HCP_parcellation,1
990,HCP,lh.economo,1
991,HCP,rh.economo,1
992,HCP,vogt_vogt,1
993,HCP,lh.fsaverage.vogt_vogt,1
994,HCP,HCP_LPC,1
995,HCP,HCP_olfs,1
0,MSC,lh.aparc.a2009s,11
1,MSC,Yeo_Brainmap_fsaverage_README,1
2,MSC,rh.BA4a_exvivo,11
3,MSC,lh.BA1_exvivo,11
4,MSC,lh.entorhinal_exvivo,11
5,MSC,lh.BA1_exvivo.thresh,11
6,MSC,rh.BA4a_exvivo.thresh,11
7,MSC,lh.BA2_exvivo,11
8,MSC,lh.oasis.chubs.lateraltemporal,1
9,MSC,lh.BA2_exvivo.thresh,11
10,MSC,rh.BA4p_exvivo,11
11,MSC,lh.BA3a_exvivo,11
12,MSC,lh.oasis.chubs.medialpfc,1
13,MSC,lh.BA3a_exvivo.thresh,11
14,MSC,rh.BA4p_exvivo.thresh,11
15,MSC,lh.BA3b_exvivo,11
16,MSC,lh.oasis.chubs.mtl,1
17,MSC,lh.BA3b_exvivo.thresh,11
18,MSC,rh.BA6_exvivo,11
19,MSC,lh.BA44_exvivo,11
20,MSC,lh.oasis.chubs.retrosplenial,1
21,MSC,lh.BA44_exvivo.thresh,11
22,MSC,rh.BA6_exvivo.thresh,11
23,MSC,lh.BA45_exvivo,11
24,MSC,lh.oasis.chubs.tp,1
25,MSC,lh.BA45_exvivo.thresh,11
26,MSC,rh.MT_exvivo,11
27,MSC,lh.BA4a_exvivo,11
28,MSC,lh.perirhinal_exvivo,11
29,MSC,lh.BA4a_exvivo.thresh,11
30,MSC,rh.MT_exvivo.thresh,11
31,MSC,lh.BA4p_exvivo,11
32,MSC,lh.perirhinal_exvivo.thresh,11
33,MSC,lh.BA4p_exvivo.thresh,11
34,MSC,rh.Medial_wall,1
35,MSC,lh.BA6_exvivo,11
36,MSC,rh.BA1_exvivo,11
37,MSC,lh.BA6_exvivo.thresh,11
38,MSC,rh.PALS_B12.labels,1
39,MSC,lh.MT_exvivo,11
40,MSC,rh.BA1_exvivo.thresh,11
41,MSC,lh.MT_exvivo.thresh,11
42,MSC,rh.PALS_B12_Brodmann,1
43,MSC,lh.Medial_wall,1
44,MSC,rh.BA2_exvivo,11
45,MSC,lh.PALS_B12.labels,1
46,MSC,rh.BA2_exvivo.thresh,11
47,MSC,lh.PALS_B12_Brodmann,1
48,MSC,rh.BA3a_exvivo,11
49,MSC,lh.PALS_B12_Lobes,1
50,MSC,lh.aparc,12
51,MSC,lh.PALS_B12_OrbitoFrontal,1
52,MSC,rh.BA3a_exvivo.thresh,11
53,MSC,lh.PALS_B12_Visuotopic,1
54,MSC,rh.PALS_B12_Lobes,1
55,MSC,lh.V1_exvivo,11
56,MSC,rh.BA3b_exvivo,11
57,MSC,lh.V1_exvivo.thresh,11
58,MSC,rh.PALS_B12_Visuotopic,1
59,MSC,lh.V2_exvivo,11
60,MSC,rh.BA3b_exvivo.thresh,11
61,MSC,lh.V2_exvivo.thresh,11
62,MSC,lh.Yeo_Brainmap_12Comp_PrActGivenComp,1
63,MSC,lh.Yeo2011_17NetworksConfidence_N1000,1
64,MSC,lh.Yeo2011_17Networks_N1000,1
65,MSC,lh.Yeo_Brainmap_13Comp_PrActGivenComp,1
66,MSC,lh.Yeo2011_7NetworksConfidence_N1000,1
67,MSC,lh.cortex,11
68,MSC,lh.Yeo2011_7Networks_N1000,1
69,MSC,lh.Yeo_Brainmap_14Comp_PrActGivenComp,1
70,MSC,lh.Yeo_Brainmap_10Comp_PrActGivenComp,1
71,MSC,lh.aparc.a2005s,1
72,MSC,lh.Yeo_Brainmap_10to14Comp_Flexibility,1
73,MSC,lh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
74,MSC,lh.Yeo_Brainmap_10to14Comp_Specialization,1
75,MSC,lh.Yeo_Brainmap_11Comp_PrActGivenComp,1
76,MSC,lh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
77,MSC,rh.Yeo2011_17NetworksConfidence_N1000,1
78,MSC,lh.entorhinal_exvivo.thresh,11
79,MSC,rh.V1_exvivo,11
80,MSC,lh.oasis.chubs,1
81,MSC,rh.BA44_exvivo,11
82,MSC,lh.oasis.chubs.ifc,1
83,MSC,rh.BA44_exvivo.thresh,11
84,MSC,lh.oasis.chubs.ipc,1
85,MSC,rh.BA45_exvivo,11
86,MSC,lh.oasis.chubs.ips,1
87,MSC,rh.BA45_exvivo.thresh,11
88,MSC,rh.PALS_B12_OrbitoFrontal,1
89,MSC,rh.V1_exvivo.thresh,11
90,MSC,rh.V2_exvivo,11
91,MSC,rh.V2_exvivo.thresh,11
92,MSC,rh.Yeo2011_17Networks_N1000,1
93,MSC,rh.Yeo2011_7NetworksConfidence_N1000,1
94,MSC,rh.Yeo2011_7Networks_N1000,1
95,MSC,rh.Yeo_Brainmap_10Comp_PrActGivenComp,1
96,MSC,rh.Yeo_Brainmap_10to14Comp_Flexibility,1
97,MSC,rh.Yeo_Brainmap_10to14Comp_Specialization,1
98,MSC,rh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
99,MSC,rh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
100,MSC,rh.Yeo_Brainmap_11Comp_PrActGivenComp,1
101,MSC,rh.Yeo_Brainmap_12Comp_PrActGivenComp,1
102,MSC,rh.Yeo_Brainmap_13Comp_PrActGivenComp,1
103,MSC,rh.Yeo_Brainmap_14Comp_PrActGivenComp,1
104,MSC,rh.aparc.a2005s,1
105,MSC,rh.aparc.a2009s,11
106,MSC,rh.aparc,12
107,MSC,rh.cortex,11
108,MSC,rh.entorhinal_exvivo,11
109,MSC,rh.entorhinal_exvivo.thresh,11
110,MSC,rh.oasis.chubs,1
111,MSC,rh.oasis.chubs.ifc,1
112,MSC,rh.oasis.chubs.ipc,1
113,MSC,rh.oasis.chubs.ips,1
114,MSC,rh.oasis.chubs.lateraltemporal,1
115,MSC,rh.oasis.chubs.medialpfc,1
116,MSC,rh.oasis.chubs.mtl,1
117,MSC,rh.oasis.chubs.retrosplenial,1
118,MSC,rh.oasis.chubs.tp,1
119,MSC,rh.perirhinal_exvivo,11
120,MSC,rh.perirhinal_exvivo.thresh,11
121,MSC,BA_exvivo,10
122,MSC,BA_exvivo.thresh,10
123,MSC,aparc.annot.DKTatlas,10
124,MSC,lh.aparc.DKTatlas,10
125,MSC,aparc.annot.a2009s,10
126,MSC,aparc.annot,10
127,MSC,rh.Par_Memory,10
128,MSC,lh.1,2
129,MSC,lh.2,10
130,MSC,lh.ATEST,1
131,MSC,lh.prculs,10
132,MSC,lh.prcus1,10
133,MSC,lh.prcus2,10
134,MSC,lh.prcus3,10
135,MSC,rh.BA_exvivo,10
136,MSC,lh.sbps,10
137,MSC,rh.BA_exvivo.thresh,10
138,MSC,lh.sps,9
139,MSC,rh.sps,8
140,MSC,rh.Cing_Operc,10
141,MSC,lh.BA_exvivo,10
142,MSC,rh.1,3
143,MSC,lh.BA_exvivo.thresh,10
144,MSC,rh.Cing_Operc_PMC,10
145,MSC,lh.Cing_Operc,10
146,MSC,rh.2,10
147,MSC,lh.Cing_Operc_PMC,10
148,MSC,rh.Context,10
149,MSC,lh.Context,10
150,MSC,rh.Context_PMC,10
151,MSC,lh.Context_PMC,10
152,MSC,rh.Default,10
153,MSC,lh.Default,10
154,MSC,rh.Default_PMC,10
155,MSC,lh.Default2,1
156,MSC,rh.Fronto_Par,10
157,MSC,lh.Default_PMC,10
158,MSC,rh.Fronto_Par_PMC,10
159,MSC,lh.Fronto_Par,10
160,MSC,lh.Fronto_Par_PMC,10
161,MSC,rh.Fronto_Parc_PMC,1
162,MSC,lh.MCGS,10
163,MSC,rh.MCGS,10
164,MSC,lh.POS,10
165,MSC,lh.Par_Memory,10
166,MSC,lh.Par_Memory_PMC,10
167,MSC,lh.Salience_PMC,10
168,MSC,rh.POS,10
169,MSC,lh.painfs_d,8
170,MSC,lh.ifrms_figure,10
171,MSC,rh.Par_Memory_PMC,10
172,MSC,rh.Salience_PMC,10
173,MSC,rh.aparc.DKTatlas,10
174,MSC,rh.ifrms_figure,10
175,MSC,rh.prculs,10
176,MSC,rh.prcus1,10
177,MSC,rh.prcus2,10
178,MSC,rh.prcus3,10
179,MSC,rh.sbps,10
180,MSC,lh.painfs_c,1
181,MSC,lh.painfs_v,8
182,MSC,rh.painfs_v,8
183,MSC,rh.painfs_d,8
184,MSC,lh.Salience,10
185,MSC,rh.Salience,10
186,MSC,rh.3,7
187,MSC,lh.3,3
0,AHBA,rh.BA3b,6
1,AHBA,rh.BA45,6
2,AHBA,lh.aparc,6
3,AHBA,rh.BA3a.thresh,6
4,AHBA,lh.cortex,6
5,AHBA,lh.BA44.thresh,6
6,AHBA,rh.BA1.thresh,6
7,AHBA,.directory,1
8,AHBA,rh.BA6.thresh,6
9,AHBA,lh.BA1.thresh,6
10,AHBA,lh.BA6.thresh,6
11,AHBA,rh.entorhinal_exvivo,6
12,AHBA,lh.BA45.thresh,6
13,AHBA,lh.BA4p.thresh,6
14,AHBA,rh.BA4a.thresh,6
15,AHBA,rh.aparc,6
16,AHBA,rh.aparc.a2009s,6
17,AHBA,lh.V2.thresh,6
18,AHBA,lh.BA4a,6
19,AHBA,rh.BA3a,6
20,AHBA,lh.aparc.a2009s,6
21,AHBA,rh.BA44,6
22,AHBA,lh.MT,6
23,AHBA,rh.BA4p,6
24,AHBA,lh.BA3b.thresh,6
25,AHBA,rh.MT,6
26,AHBA,rh.V2.thresh,6
27,AHBA,lh.BA1,6
28,AHBA,lh.MT.thresh,6
29,AHBA,aparc.annot.a2009s,6
30,AHBA,rh.500.aparc,6
31,AHBA,rh.cortex,6
32,AHBA,rh.BA45.thresh,6
33,AHBA,aparc.annot,6
34,AHBA,rh.BA1,6
35,AHBA,rh.BA4a,6
36,AHBA,lh.BA4a.thresh,6
37,AHBA,rh.BA4p.thresh,6
38,AHBA,rh.V1,6
39,AHBA,lh.BA,6
40,AHBA,rh.aparc.DKTatlas40,6
41,AHBA,rh.V1.thresh,6
42,AHBA,lh.V1,6
43,AHBA,lh.BA3a.thresh,6
44,AHBA,rh.BA.thresh,6
45,AHBA,rh.BA44.thresh,6
46,AHBA,rh.BA,6
47,AHBA,lh.BA3b,6
48,AHBA,lh.BA45,6
49,AHBA,lh.aparc.DKTatlas40,6
50,AHBA,lh.entorhinal_exvivo,6
51,AHBA,rh.BA2,6
52,AHBA,rh.BA3b.thresh,6
53,AHBA,lh.BA2,6
54,AHBA,rh.perirhinal,6
55,AHBA,lh.BA2.thresh,6
56,AHBA,lh.500.aparc,6
57,AHBA,rh.BA2.thresh,6
58,AHBA,rh.MT.thresh,6
59,AHBA,lh.perirhinal,6
60,AHBA,rh.V2,6
61,AHBA,lh.BA44,6
62,AHBA,lh.BA4p,6
63,AHBA,aparc.annot.DKTatlas40,6
64,AHBA,BA,6
65,AHBA,lh.aparc.label,1
66,AHBA,lh.V2,6
67,AHBA,lh.BA6,6
68,AHBA,lh.BA.thresh,6
69,AHBA,BA.thresh,6
70,AHBA,lh.V1.thresh,6
71,AHBA,rh.BA6,6
72,AHBA,lh.BA3a,6
0,NH_Primates,BA,64
1,NH_Primates,aparc.annot.a2009s,64
2,NH_Primates,aparc.annot,64
3,NH_Primates,lh.BA,64
4,NH_Primates,lh.BA1,64
5,NH_Primates,lh.BA2,64
6,NH_Primates,lh.BA3a,64
7,NH_Primates,lh.BA3b,64
8,NH_Primates,lh.BA44,64
9,NH_Primates,lh.BA45,64
10,NH_Primates,lh.BA4a,64
11,NH_Primates,lh.BA4p,64
12,NH_Primates,lh.BA6,64
13,NH_Primates,lh.MT,64
14,NH_Primates,lh.V1,64
15,NH_Primates,lh.V2,64
16,NH_Primates,lh.aparc.a2009s,67
17,NH_Primates,lh.aparc,68
18,NH_Primates,lh.cortex,67
19,NH_Primates,lh.entorhinal_exvivo,65
20,NH_Primates,lh.lobesfile,64
21,NH_Primates,rh.BA,64
22,NH_Primates,rh.BA1,64
23,NH_Primates,rh.BA2,64
24,NH_Primates,rh.BA3a,64
25,NH_Primates,rh.BA3b,64
26,NH_Primates,rh.BA44,64
27,NH_Primates,rh.BA45,64
28,NH_Primates,rh.BA4a,64
29,NH_Primates,rh.BA4p,64
30,NH_Primates,rh.BA6,64
31,NH_Primates,rh.MT,64
32,NH_Primates,rh.V1,64
33,NH_Primates,rh.V2,64
34,NH_Primates,rh.aparc.a2009s,67
35,NH_Primates,rh.aparc,68
36,NH_Primates,rh.cortex,67
37,NH_Primates,rh.entorhinal_exvivo,65
38,NH_Primates,rh.lobesfile,64
39,NH_Primates,aparc_labels,68
40,NH_Primates,lh.lobesStrict,60
41,NH_Primates,lh.frontal,60
42,NH_Primates,lh.cingulate,60
43,NH_Primates,lh.occipital,60
44,NH_Primates,lh.temporal,60
45,NH_Primates,lh.parietal,60
46,NH_Primates,lh.insula,60
47,NH_Primates,rh.lobesStrict,60
48,NH_Primates,rh.frontal,60
49,NH_Primates,rh.cingulate,60
50,NH_Primates,rh.occipital,60
51,NH_Primates,rh.temporal,60
52,NH_Primates,rh.parietal,60
53,NH_Primates,rh.insula,60
54,NH_Primates,label_stats,61
55,NH_Primates,lh.INSULA,60
56,NH_Primates,rh.INSULA,60
57,NH_Primates,lh.POS,60
58,NH_Primates,lh.prculs,58
59,NH_Primates,lh.isms,34
60,NH_Primates,lh.sbps,60
61,NH_Primates,lh.w,60
62,NH_Primates,lh.MCGS,60
63,NH_Primates,lh.MCGS3,60
64,NH_Primates,lh.MCGS2,58
65,NH_Primates,lh.2,34
66,NH_Primates,rh.POS,60
67,NH_Primates,rh.prculs,58
68,NH_Primates,rh.x,40
69,NH_Primates,rh.sbps,60
70,NH_Primates,rh.prcus2,44
71,NH_Primates,rh.2,30
72,NH_Primates,rh.w,60
73,NH_Primates,rh.MCGS,60
74,NH_Primates,rh.MCGS3,60
75,NH_Primates,rh.MCGS2,58
76,NH_Primates,rh.MCGS1,26
77,NH_Primates,lh.PMC_consistent_sulci,60
78,NH_Primates,rh.PMC_consistent_sulci,60
79,NH_Primates,lh.IFRMS,34
80,NH_Primates,rh.IFRMS,30
81,NH_Primates,lh.ISMS,34
82,NH_Primates,lh.PRCULS,58
83,NH_Primates,rh.PRCULS,58
84,NH_Primates,rh.PRCUS2,44
85,NH_Primates,lh.W,60
86,NH_Primates,rh.SSPLSV,40
87,NH_Primates,rh.W,60
88,NH_Primates,rh.MCGS_PATTERN,60
89,NH_Primates,lh.MCGS_PATTERN,60
90,NH_Primates,rh.PMC_ROI,107
91,NH_Primates,lh.PMC_ROI,60
92,NH_Primates,aparc_labels_DK,60
93,NH_Primates,lh.PMC_ROI_DK,60
94,NH_Primates,rh.PMC_ROI_DK,60
95,NH_Primates,rh.olfs_MPM_binarized,60
96,NH_Primates,lh.olfs_MPM_binarized,60
97,NH_Primates,lh.tolfs_MPM_binarized,60
98,NH_Primates,rh.tolfs_MPM_binarized,60
99,NH_Primates,lh.x,34
100,NH_Primates,lh.prcus2,46
101,NH_Primates,rh.isms,34
102,NH_Primates,rh.ISMS,34
103,NH_Primates,lh.PRCUS2,46
104,NH_Primates,lh.SSPLSV,34
105,NH_Primates,lh.3,4
106,NH_Primates,lh.MCGS1,17
107,NH_Primates,lh.ICGSP,4
108,NH_Primates,lh.prcus1,9
109,NH_Primates,lh.PRCUS1,9
110,NH_Primates,lh.CoSnc,32
111,NH_Primates,lh.MFSnc,32
112,NH_Primates,lh.MPM.FG1,1
113,NH_Primates,lh.MPM.FG2,1
114,NH_Primates,lh.MPM.FG3,1
115,NH_Primates,lh.MPM.FG4,1
116,NH_Primates,lh.MPM.hOc1,1
117,NH_Primates,lh.MPM.hOc2,1
118,NH_Primates,lh.MPM.hOc3v,1
119,NH_Primates,lh.MPM.hOc4v,1
120,NH_Primates,lh.Medial_wall,3
121,NH_Primates,lh.OTSnc,32
122,NH_Primates,lh.PPA,1
123,NH_Primates,lh.aparc.a2009s.annot,1
124,NH_Primates,lh.aparc.a2009s.annot.p,1
125,NH_Primates,lh.aparc.annot,1
126,NH_Primates,lh.aparc.annot.p,1
127,NH_Primates,lh.mFus,1
128,NH_Primates,lh.pFus,1
129,NH_Primates,rh.CoSnc,32
130,NH_Primates,rh.MFSnc,32
131,NH_Primates,rh.MPM.FG1,1
132,NH_Primates,rh.MPM.FG2,1
133,NH_Primates,rh.MPM.FG3,1
134,NH_Primates,rh.MPM.FG4,1
135,NH_Primates,rh.MPM.hOc1,1
136,NH_Primates,rh.MPM.hOc2,1
137,NH_Primates,rh.MPM.hOc3v,1
138,NH_Primates,rh.MPM.hOc4v,1
139,NH_Primates,rh.Medial_wall,3
140,NH_Primates,rh.OTSnc,32
141,NH_Primates,rh.PPA,1
142,NH_Primates,rh.aparc.a2009s.annot,1
143,NH_Primates,rh.aparc.a2009s.annot.p,1
144,NH_Primates,rh.aparc.annot,1
145,NH_Primates,rh.aparc.annot.p,1
146,NH_Primates,rh.mFus,2
147,NH_Primates,rh.pFus,2
148,NH_Primates,rhMFS,1
149,NH_Primates,lh.CoS,33
150,NH_Primates,lh.CoSfs,34
151,NH_Primates,lh.MFS,34
152,NH_Primates,lh.MFSfs,34
153,NH_Primates,lh.OTS,33
154,NH_Primates,lh.OTSfs,34
155,NH_Primates,lh.PFC_PROB_maps,30
156,NH_Primates,lh.lobes,30
157,NH_Primates,rh.CoS,33
158,NH_Primates,rh.CoSfs,35
159,NH_Primates,rh.MFS,33
160,NH_Primates,rh.MFSfs,34
161,NH_Primates,rh.OTS,33
162,NH_Primates,rh.OTS.labelrh.CoS,1
163,NH_Primates,rh.OTSfs,35
164,NH_Primates,rh.PFC_PROB_maps,30
165,NH_Primates,rh.lobes,30
166,NH_Primates,lh.cs,28
167,NH_Primates,lh.ds,5
168,NH_Primates,lh.fo,5
169,NH_Primates,lh.fps,4
170,NH_Primates,lh.ifs,29
171,NH_Primates,lh.infs-h,4
172,NH_Primates,lh.infs-v,4
173,NH_Primates,lh.iprs,8
174,NH_Primates,lh.lfms,1
175,NH_Primates,lh.mfms,5
176,NH_Primates,lh.pmfs-a,27
177,NH_Primates,lh.pmfs-i,28
178,NH_Primates,lh.pmfs-p,26
179,NH_Primates,lh.sfpams,2
180,NH_Primates,lh.sfs-a,29
181,NH_Primates,lh.sfs-p,29
182,NH_Primates,lh.sprs,8
183,NH_Primates,lh.ts,4
184,NH_Primates,rh.cs,29
185,NH_Primates,rh.ds,5
186,NH_Primates,rh.fo,5
187,NH_Primates,rh.fps,3
188,NH_Primates,rh.ifms,5
189,NH_Primates,rh.ifs,29
190,NH_Primates,rh.infs-h,4
191,NH_Primates,rh.infs-v,4
192,NH_Primates,rh.iprs,5
193,NH_Primates,rh.mfms,5
194,NH_Primates,rh.pmfs-a,25
195,NH_Primates,rh.pmfs-i,28
196,NH_Primates,rh.pmfs-p,25
197,NH_Primates,rh.sfpams,1
198,NH_Primates,rh.sfs-a,29
199,NH_Primates,rh.sfs-p,29
200,NH_Primates,rh.sprs,5
201,NH_Primates,rh.ts,5
202,NH_Primates,lh.DLPFC_manual,29
203,NH_Primates,rh.DLPFC_manual,29
204,NH_Primates,rh.pmfs,29
205,NH_Primates,lh.pmfs,28
206,NH_Primates,lh.DLPFC_supp_fig,29
207,NH_Primates,rh.DLPFC_supp_fig,29
208,NH_Primates,lh.smgs,29
209,NH_Primates,lh.csts-1,29
210,NH_Primates,lh.csts-2,29
211,NH_Primates,lh.csts-3,29
212,NH_Primates,lh.sts,29
213,NH_Primates,lh.slos-v,24
214,NH_Primates,rh.sts,29
215,NH_Primates,rh.csts-3,29
216,NH_Primates,rh.csts-2,29
217,NH_Primates,rh.csts-1,28
218,NH_Primates,rh.smgs,28
219,NH_Primates,rh.slos-v,25
220,NH_Primates,rh.aipsj,27
221,NH_Primates,rh.DLPC_annot,29
222,NH_Primates,lh.DLPC_annot,29
223,NH_Primates,lh.chimp_LPC_annot,29
224,NH_Primates,rh.chimp_LPC_annot,29
225,NH_Primates,lh.ifms,4
226,NH_Primates,ifsa,1
227,NH_Primates,.xdebug_tksurfer,5
228,NH_Primates,surfer,5
229,NH_Primates,manual_label,7
230,NH_Primates,lh.pl,25
231,NH_Primates,lh.acsfs,2
232,NH_Primates,lh.pmfsp,1
233,NH_Primates,lh.aipsj,27
234,NH_Primates,rh.acsfs,1
235,NH_Primates,lh.label.stats,2
236,NH_Primates,rh.pl,25
237,NH_Primates,lh_CoS,1
238,NH_Primates,lh.central,1
239,NH_Primates,lh.infs_h,1
240,NH_Primates,lh.infs_v,1
241,NH_Primates,lh.pmfs_a,1
242,NH_Primates,lh.pmfs_i,1
243,NH_Primates,lh.pmfs_p,1
244,NH_Primates,lh.sfs_a,1
245,NH_Primates,lh.sfs_p,2
246,NH_Primates,rh.central,1
247,NH_Primates,rh.infs_h,1
248,NH_Primates,rh.infs_v,1
249,NH_Primates,rh.pmfs_p,1
250,NH_Primates,rh.sfs_a,1
251,NH_Primates,rh.sfs_p,1
252,NH_Primates,lh.ips,1
253,NH_Primates,sfs-a,1
254,NH_Primates,lh.ctc,1
255,NH_Primates,lh.slos-d,5
256,NH_Primates,lh.prcus3,4
257,NH_Primates,lh.PRCUS3,4
258,NH_Primates,lh.imfs-h,2
259,NH_Primates,lh.imfs-v,2
260,NH_Primates,rh.cih,1
261,NH_Primates,rh.slos-d,6
262,NH_Primates,rh.prcus3,3
263,NH_Primates,rh.PRCUS3,3
264,NH_Primates,lh.check,1
265,NH_Primates,prob2label,2
266,NH_Primates,rh.3,3
267,NH_Primates,rh.ICGSP,3
268,NH_Primates,rh.labelb,1
269,NH_Primates,rh.ifsa,1
270,NH_Primates,lh.pimfs,2
271,NH_Primates,rh.pimfs,2
272,NH_Primates,rh.prcus1,3
273,NH_Primates,rh.PRCUS1,3
274,NH_Primates,rh.imfs-h,1
275,NH_Primates,rh.imfs-v,1
276,NH_Primates,rh.pifms,1
277,NH_Primates,predicted_labels,1
278,NH_Primates,rh,1
279,NH_Primates,MPM_lh.FG1,1
280,NH_Primates,MPM_lh.FG2,1
281,NH_Primates,MPM_lh.FG3,1
282,NH_Primates,MPM_lh.FG4,1
283,NH_Primates,MPM_lh.hOc1,1
284,NH_Primates,MPM_lh.hOc2,1
285,NH_Primates,MPM_lh.hOc3v,1
286,NH_Primates,MPM_lh.hOc4v,1
287,NH_Primates,MPM_rh.FG1,1
288,NH_Primates,MPM_rh.FG2,1
289,NH_Primates,MPM_rh.FG3,1
290,NH_Primates,MPM_rh.FG4,1
291,NH_Primates,MPM_rh.hOc1,1
292,NH_Primates,MPM_rh.hOc2,1
293,NH_Primates,MPM_rh.hOc3v,1
294,NH_Primates,MPM_rh.hOc4v,1
295,NH_Primates,Yeo_Brainmap_fsaverage_README,1
296,NH_Primates,avg_LArc13-Jan-2015,1
297,NH_Primates,avg_LVOF04-Feb-2014,1
298,NH_Primates,avg_LpArc13-Jan-2015,1
299,NH_Primates,avg_RArc13-Jan-2015,1
300,NH_Primates,avg_RVOF04-Feb-2014,1
301,NH_Primates,avg_RpArc13-Jan-2015,1
302,NH_Primates,error,1
303,NH_Primates,fsaverage5.lh.mesulam,1
304,NH_Primates,fsaverage5.rh.mesulam,1
305,NH_Primates,fsaverage7.lh.economo7,1
306,NH_Primates,fsaverage7.rh.economo7,1
307,NH_Primates,hybrid_julich_atlas_v2_resliced_lh,1
308,NH_Primates,hybrid_julich_atlas_v2_resliced_rh,1
309,NH_Primates,lh.BA1_exvivo,1
310,NH_Primates,lh.BA1_exvivo.thresh,1
311,NH_Primates,lh.BA2_exvivo,1
312,NH_Primates,lh.BA2_exvivo.thresh,1
313,NH_Primates,lh.BA3a_exvivo,1
314,NH_Primates,lh.BA3a_exvivo.thresh,1
315,NH_Primates,lh.BA3b_exvivo,1
316,NH_Primates,lh.BA3b_exvivo.thresh,1
317,NH_Primates,lh.BA44_exvivo,1
318,NH_Primates,lh.BA44_exvivo.thresh,1
319,NH_Primates,lh.BA45_exvivo,1
320,NH_Primates,lh.BA45_exvivo.thresh,1
321,NH_Primates,lh.BA4a_exvivo,1
322,NH_Primates,lh.BA4a_exvivo.thresh,1
323,NH_Primates,lh.BA4p_exvivo,1
324,NH_Primates,lh.BA4p_exvivo.thresh,1
325,NH_Primates,lh.BA6_exvivo,1
326,NH_Primates,lh.BA6_exvivo.thresh,1
327,NH_Primates,lh.BN_Atlas,1
328,NH_Primates,lh.MPM_mFus,1
329,NH_Primates,lh.MPM_pFus,1
330,NH_Primates,lh.MT_exvivo,1
331,NH_Primates,lh.MT_exvivo.thresh,1
332,NH_Primates,lh.PALS_B12.labels,1
333,NH_Primates,lh.PALS_B12_Brodmann,1
334,NH_Primates,lh.PALS_B12_Lobes,1
335,NH_Primates,lh.PALS_B12_OrbitoFrontal,1
336,NH_Primates,lh.PALS_B12_Visuotopic,1
337,NH_Primates,lh.Rosenke_vcAtlas,1
338,NH_Primates,lh.V1_exvivo,1
339,NH_Primates,lh.V1_exvivo.thresh,1
340,NH_Primates,lh.V2_exvivo,1
341,NH_Primates,lh.V2_exvivo.thresh,1
342,NH_Primates,lh.Yeo2011_17NetworksConfidence_N1000,1
343,NH_Primates,lh.Yeo2011_17Networks_N1000,1
344,NH_Primates,lh.Yeo2011_7NetworksConfidence_N1000,1
345,NH_Primates,lh.Yeo2011_7Networks_N1000,1
346,NH_Primates,lh.Yeo_Brainmap_10Comp_PrActGivenComp,1
347,NH_Primates,lh.Yeo_Brainmap_10to14Comp_Flexibility,1
348,NH_Primates,lh.Yeo_Brainmap_10to14Comp_Specialization,1
